original_url,id_a,idioma_a,id_b,idioma_b,similitud
https://hitdarderut-haaretz.org/tarbut-vesifrut31,en/culture&literature31,en,pt/culture&literature31,pt,0.8915214538574219
https://hitdarderut-haaretz.org/tarbut-vesifrut31,es/culture&literature31,es,pt/culture&literature31,pt,0.9541795253753662
https://hitdarderut-haaretz.org/tarbut-vesifrut32,en/culture&literature32,en,es/culture&literature32,es,0.7226089239120483
https://hitdarderut-haaretz.org/tarbut-vesifrut32,en/culture&literature32,en,pt/culture&literature32,pt,0.7290736436843872
https://hitdarderut-haaretz.org/tarbut-vesifrut32,es/culture&literature32,es,pt/culture&literature32,pt,0.9509547352790833
https://hitdarderut-haaretz.org/tarbut-vesifrut34,en/culture&literature34,en,es/culture&literature34,es,0.8753576874732971
https://hitdarderut-haaretz.org/tarbut-vesifrut34,en/culture&literature34,en,pt/culture&literature34,pt,0.8557751178741455
https://hitdarderut-haaretz.org/tarbut-vesifrut34,es/culture&literature34,es,pt/culture&literature34,pt,0.9753103852272034
https://hitdarderut-haaretz.org/tarbut-vesifrut35,en/culture&literature35,en,es/culture&literature35,es,0.6274145841598511
https://hitdarderut-haaretz.org/tarbut-vesifrut35,en/culture&literature35,en,pt/culture&literature35,pt,0.6199934482574463
https://hitdarderut-haaretz.org/tarbut-vesifrut35,es/culture&literature35,es,pt/culture&literature35,pt,0.8636341094970703
https://hitdarderut-haaretz.org/tarbut-vesifrut36,en/culture&literature36,en,es/culture&literature36,es,0.8411331176757812
https://hitdarderut-haaretz.org/tarbut-vesifrut36,en/culture&literature36,en,pt/culture&literature36,pt,0.8432696461677551
https://hitdarderut-haaretz.org/tarbut-vesifrut36,es/culture&literature36,es,pt/culture&literature36,pt,0.8708834052085876
https://hitdarderut-haaretz.org/tarbut-vesifrut38,en/culture&literature38,en,es/culture&literature38,es,0.855721652507782
https://hitdarderut-haaretz.org/tarbut-vesifrut38,en/culture&literature38,en,pt/culture&literature38,pt,0.8833616971969604
https://hitdarderut-haaretz.org/tarbut-vesifrut38,es/culture&literature38,es,pt/culture&literature38,pt,0.9310974478721619
https://hitdarderut-haaretz.org/tarbut-vesifrut39,en/culture&literature39,en,es/culture&literature39,es,0.9507381916046143
https://hitdarderut-haaretz.org/tarbut-vesifrut39,en/culture&literature39,en,pt/culture&literature39,pt,0.953636884689331
https://hitdarderut-haaretz.org/tarbut-vesifrut39,es/culture&literature39,es,pt/culture&literature39,pt,0.9853373765945435
https://hitdarderut-haaretz.org/tarbut-vesifrut4,en/culture&literature4,en,es/culture&literature4,es,0.931288480758667
https://hitdarderut-haaretz.org/tarbut-vesifrut4,en/culture&literature4,en,pt/culture&literature4,pt,0.9261050820350647
https://hitdarderut-haaretz.org/tarbut-vesifrut4,es/culture&literature4,es,pt/culture&literature4,pt,0.9604322910308838
https://hitdarderut-haaretz.org/tarbut-vesifrut43,en/culture&literature43,en,es/culture&literature43,es,0.8657962083816528
https://hitdarderut-haaretz.org/tarbut-vesifrut43,en/culture&literature43,en,pt/culture&literature43,pt,0.8503718376159668
https://hitdarderut-haaretz.org/tarbut-vesifrut43,es/culture&literature43,es,pt/culture&literature43,pt,0.917837381362915
https://hitdarderut-haaretz.org/tarbut-vesifrut44,en/culture&literature44,en,es/culture&literature44,es,0.9063389897346497
https://hitdarderut-haaretz.org/tarbut-vesifrut44,en/culture&literature44,en,pt/culture&literature44,pt,0.9243206977844238
https://hitdarderut-haaretz.org/tarbut-vesifrut44,es/culture&literature44,es,pt/culture&literature44,pt,0.9468550682067871
https://hitdarderut-haaretz.org/tarbut-vesifrut46,en/culture&literature46,en,es/culture&literature46,es,0.8444817066192627
https://hitdarderut-haaretz.org/tarbut-vesifrut46,en/culture&literature46,en,pt/culture&literature46,pt,0.7916864156723022
https://hitdarderut-haaretz.org/tarbut-vesifrut46,es/culture&literature46,es,pt/culture&literature46,pt,0.9659497737884521
https://hitdarderut-haaretz.org/tarbut-vesifrut47,en/culture&literature47,en,es/culture&literature47,es,0.8461772203445435
https://hitdarderut-haaretz.org/tarbut-vesifrut47,en/culture&literature47,en,pt/culture&literature47,pt,0.6869833469390869
https://hitdarderut-haaretz.org/tarbut-vesifrut47,es/culture&literature47,es,pt/culture&literature47,pt,0.9286476373672485
https://hitdarderut-haaretz.org/tarbut-vesifrut49,en/culture&literature49,en,es/culture&literature49,es,0.9063616394996643
https://hitdarderut-haaretz.org/tarbut-vesifrut49,en/culture&literature49,en,pt/culture&literature49,pt,0.9058988094329834
https://hitdarderut-haaretz.org/tarbut-vesifrut49,es/culture&literature49,es,pt/culture&literature49,pt,0.9827967286109924
https://hitdarderut-haaretz.org/tarbut-vesifrut5,en/culture&literature5,en,es/culture&literature5,es,0.8788170218467712
https://hitdarderut-haaretz.org/tarbut-vesifrut5,en/culture&literature5,en,pt/culture&literature5,pt,0.834202766418457
https://hitdarderut-haaretz.org/tarbut-vesifrut5,es/culture&literature5,es,pt/culture&literature5,pt,0.937020480632782
https://hitdarderut-haaretz.org/tarbut-vesifrut50,en/culture&literature50,en,es/culture&literature50,es,0.9330958127975464
https://hitdarderut-haaretz.org/tarbut-vesifrut50,en/culture&literature50,en,pt/culture&literature50,pt,0.9096899032592773
https://hitdarderut-haaretz.org/tarbut-vesifrut50,es/culture&literature50,es,pt/culture&literature50,pt,0.9667553901672363
https://hitdarderut-haaretz.org/tarbut-vesifrut51,en/culture&literature51,en,es/culture&literature51,es,0.9156666994094849
https://hitdarderut-haaretz.org/tarbut-vesifrut51,en/culture&literature51,en,pt/culture&literature51,pt,0.8908123970031738
https://hitdarderut-haaretz.org/tarbut-vesifrut51,es/culture&literature51,es,pt/culture&literature51,pt,0.9565962553024292
https://hitdarderut-haaretz.org/tarbut-vesifrut52,en/culture&literature52,en,es/culture&literature52,es,0.9345991015434265
https://hitdarderut-haaretz.org/tarbut-vesifrut52,en/culture&literature52,en,pt/culture&literature52,pt,0.9416625499725342
https://hitdarderut-haaretz.org/tarbut-vesifrut52,es/culture&literature52,es,pt/culture&literature52,pt,0.9783047437667847
https://hitdarderut-haaretz.org/tarbut-vesifrut54,en/culture&literature54,en,es/culture&literature54,es,0.9653332233428955
https://hitdarderut-haaretz.org/tarbut-vesifrut54,en/culture&literature54,en,pt/culture&literature54,pt,0.9271131753921509
https://hitdarderut-haaretz.org/tarbut-vesifrut54,es/culture&literature54,es,pt/culture&literature54,pt,0.972589373588562
https://hitdarderut-haaretz.org/tarbut-vesifrut56,en/culture&literature56,en,es/culture&literature56,es,0.9401502013206482
https://hitdarderut-haaretz.org/tarbut-vesifrut56,en/culture&literature56,en,pt/culture&literature56,pt,0.9189457297325134
https://hitdarderut-haaretz.org/tarbut-vesifrut56,es/culture&literature56,es,pt/culture&literature56,pt,0.951579213142395
https://hitdarderut-haaretz.org/tarbut-vesifrut57,en/culture&literature57,en,es/culture&literature57,es,0.9426146745681763
https://hitdarderut-haaretz.org/tarbut-vesifrut57,en/culture&literature57,en,pt/culture&literature57,pt,0.9435523748397827
https://hitdarderut-haaretz.org/tarbut-vesifrut57,es/culture&literature57,es,pt/culture&literature57,pt,0.9633707404136658
https://hitdarderut-haaretz.org/tarbut-vesifrut58,en/culture&literature58,en,es/culture&literature58,es,0.9465101957321167
https://hitdarderut-haaretz.org/tarbut-vesifrut58,en/culture&literature58,en,pt/culture&literature58,pt,0.9606982469558716
https://hitdarderut-haaretz.org/tarbut-vesifrut58,es/culture&literature58,es,pt/culture&literature58,pt,0.9736571311950684
https://hitdarderut-haaretz.org/tarbut-vesifrut6,en/culture&literature6,en,es/culture&literature6,es,0.8118588924407959
https://hitdarderut-haaretz.org/tarbut-vesifrut6,en/culture&literature6,en,pt/culture&literature6,pt,0.840349555015564
https://hitdarderut-haaretz.org/tarbut-vesifrut6,es/culture&literature6,es,pt/culture&literature6,pt,0.9482025504112244
https://hitdarderut-haaretz.org/tarbut-vesifrut60,en/culture&literature60,en,es/culture&literature60,es,0.9676033854484558
https://hitdarderut-haaretz.org/tarbut-vesifrut60,en/culture&literature60,en,pt/culture&literature60,pt,0.9539982080459595
https://hitdarderut-haaretz.org/tarbut-vesifrut60,es/culture&literature60,es,pt/culture&literature60,pt,0.9814445376396179
https://hitdarderut-haaretz.org/tarbut-vesifrut61,en/culture&literature61,en,es/culture&literature61,es,0.8321788311004639
https://hitdarderut-haaretz.org/tarbut-vesifrut61,en/culture&literature61,en,pt/culture&literature61,pt,0.6172918081283569
https://hitdarderut-haaretz.org/tarbut-vesifrut61,es/culture&literature61,es,pt/culture&literature61,pt,0.6526809334754944
https://hitdarderut-haaretz.org/tarbut-vesifrut62,en/culture&literature62,en,es/culture&literature62,es,0.9284645915031433
https://hitdarderut-haaretz.org/tarbut-vesifrut62,en/culture&literature62,en,pt/culture&literature62,pt,0.9154458045959473
https://hitdarderut-haaretz.org/tarbut-vesifrut62,es/culture&literature62,es,pt/culture&literature62,pt,0.9794948697090149
https://hitdarderut-haaretz.org/tarbut-vesifrut64,en/culture&literature64,en,es/culture&literature64,es,0.9179355502128601
https://hitdarderut-haaretz.org/tarbut-vesifrut64,en/culture&literature64,en,pt/culture&literature64,pt,0.9098675847053528
https://hitdarderut-haaretz.org/tarbut-vesifrut64,es/culture&literature64,es,pt/culture&literature64,pt,0.9661674499511719
https://hitdarderut-haaretz.org/tarbut-vesifrut65,en/culture&literature65,en,es/culture&literature65,es,0.9197449088096619
https://hitdarderut-haaretz.org/tarbut-vesifrut65,en/culture&literature65,en,pt/culture&literature65,pt,0.8726344704627991
https://hitdarderut-haaretz.org/tarbut-vesifrut65,es/culture&literature65,es,pt/culture&literature65,pt,0.9413392543792725
https://hitdarderut-haaretz.org/tarbut-vesifrut66,en/culture&literature66,en,es/culture&literature66,es,0.8736127018928528
https://hitdarderut-haaretz.org/tarbut-vesifrut66,en/culture&literature66,en,pt/culture&literature66,pt,0.9279527068138123
https://hitdarderut-haaretz.org/tarbut-vesifrut66,es/culture&literature66,es,pt/culture&literature66,pt,0.9410045146942139
https://hitdarderut-haaretz.org/tarbut-vesifrut68,en/culture&literature68,en,es/culture&literature68,es,0.9026098251342773
https://hitdarderut-haaretz.org/tarbut-vesifrut68,en/culture&literature68,en,pt/culture&literature68,pt,0.8843754529953003
https://hitdarderut-haaretz.org/tarbut-vesifrut68,es/culture&literature68,es,pt/culture&literature68,pt,0.9664356708526611
https://hitdarderut-haaretz.org/tarbut-vesifrut69,en/culture&literature69,en,es/culture&literature69,es,0.9144291281700134
https://hitdarderut-haaretz.org/tarbut-vesifrut69,en/culture&literature69,en,pt/culture&literature69,pt,0.8523072004318237
https://hitdarderut-haaretz.org/tarbut-vesifrut69,es/culture&literature69,es,pt/culture&literature69,pt,0.9258096218109131
https://hitdarderut-haaretz.org/tarbut-vesifrut7,en/culture&literature7,en,es/culture&literature7,es,0.9132964611053467
https://hitdarderut-haaretz.org/tarbut-vesifrut7,en/culture&literature7,en,pt/culture&literature7,pt,0.9542603492736816
https://hitdarderut-haaretz.org/tarbut-vesifrut7,es/culture&literature7,es,pt/culture&literature7,pt,0.9678266048431396
https://hitdarderut-haaretz.org/tarbut-vesifrut70,en/culture&literature70,en,es/culture&literature70,es,0.9193488359451294
https://hitdarderut-haaretz.org/tarbut-vesifrut70,en/culture&literature70,en,pt/culture&literature70,pt,0.8758025169372559
https://hitdarderut-haaretz.org/tarbut-vesifrut70,es/culture&literature70,es,pt/culture&literature70,pt,0.9471912980079651
https://hitdarderut-haaretz.org/tarbut-vesifrut74,en/culture&literature74,en,es/culture&literature74,es,0.899509072303772
https://hitdarderut-haaretz.org/tarbut-vesifrut74,en/culture&literature74,en,pt/culture&literature74,pt,0.8971754908561707
https://hitdarderut-haaretz.org/tarbut-vesifrut74,es/culture&literature74,es,pt/culture&literature74,pt,0.9150735139846802
https://hitdarderut-haaretz.org/tarbut-vesifrut75,en/culture&literature75,en,es/culture&literature75,es,0.922174334526062
https://hitdarderut-haaretz.org/tarbut-vesifrut75,en/culture&literature75,en,pt/culture&literature75,pt,0.9135738015174866
https://hitdarderut-haaretz.org/tarbut-vesifrut75,es/culture&literature75,es,pt/culture&literature75,pt,0.9687557220458984
https://hitdarderut-haaretz.org/tarbut-vesifrut76,en/culture&literature76,en,es/culture&literature76,es,0.9289604425430298
https://hitdarderut-haaretz.org/tarbut-vesifrut76,en/culture&literature76,en,pt/culture&literature76,pt,0.8823773264884949
https://hitdarderut-haaretz.org/tarbut-vesifrut76,es/culture&literature76,es,pt/culture&literature76,pt,0.9682978391647339
https://hitdarderut-haaretz.org/tarbut-vesifrut77,en/culture&literature77,en,es/culture&literature77,es,0.9419201612472534
https://hitdarderut-haaretz.org/tarbut-vesifrut77,en/culture&literature77,en,pt/culture&literature77,pt,0.9368094801902771
https://hitdarderut-haaretz.org/tarbut-vesifrut77,es/culture&literature77,es,pt/culture&literature77,pt,0.984492301940918
https://hitdarderut-haaretz.org/tarbut-vesifrut78,en/culture&literature78,en,es/culture&literature78,es,0.939956545829773
https://hitdarderut-haaretz.org/tarbut-vesifrut78,en/culture&literature78,en,pt/culture&literature78,pt,0.9576340913772583
https://hitdarderut-haaretz.org/tarbut-vesifrut78,es/culture&literature78,es,pt/culture&literature78,pt,0.9851581454277039
https://hitdarderut-haaretz.org/tarbut-vesifrut8,en/culture&literature8,en,es/culture&literature8,es,0.950466513633728
https://hitdarderut-haaretz.org/tarbut-vesifrut8,en/culture&literature8,en,pt/culture&literature8,pt,0.9287145137786865
https://hitdarderut-haaretz.org/tarbut-vesifrut8,es/culture&literature8,es,pt/culture&literature8,pt,0.945939302444458
https://hitdarderut-haaretz.org/tarbut-vesifrut80,en/culture&literature80,en,es/culture&literature80,es,0.953113853931427
https://hitdarderut-haaretz.org/tarbut-vesifrut80,en/culture&literature80,en,pt/culture&literature80,pt,0.9377201199531555
https://hitdarderut-haaretz.org/tarbut-vesifrut80,es/culture&literature80,es,pt/culture&literature80,pt,0.9718738198280334
https://hitdarderut-haaretz.org/tarbut-vesifrut81,en/culture&literature81,en,es/culture&literature81,es,0.9551137685775757
https://hitdarderut-haaretz.org/tarbut-vesifrut81,en/culture&literature81,en,pt/culture&literature81,pt,0.9538561105728149
https://hitdarderut-haaretz.org/tarbut-vesifrut81,es/culture&literature81,es,pt/culture&literature81,pt,0.9858564734458923
https://hitdarderut-haaretz.org/tarbut-vesifrut82,en/culture&literature82,en,es/culture&literature82,es,0.9157325029373169
https://hitdarderut-haaretz.org/tarbut-vesifrut82,en/culture&literature82,en,pt/culture&literature82,pt,0.9198597073554993
https://hitdarderut-haaretz.org/tarbut-vesifrut82,es/culture&literature82,es,pt/culture&literature82,pt,0.9776960611343384
https://hitdarderut-haaretz.org/tarbut-vesifrut83,en/culture&literature83,en,es/culture&literature83,es,0.932323694229126
https://hitdarderut-haaretz.org/tarbut-vesifrut83,en/culture&literature83,en,pt/culture&literature83,pt,0.9165889024734497
https://hitdarderut-haaretz.org/tarbut-vesifrut83,es/culture&literature83,es,pt/culture&literature83,pt,0.9793596267700195
https://hitdarderut-haaretz.org/tarbut-vesifrut84,en/culture&literature84,en,es/culture&literature84,es,0.8303881287574768
https://hitdarderut-haaretz.org/tarbut-vesifrut84,en/culture&literature84,en,pt/culture&literature84,pt,0.8392029404640198
https://hitdarderut-haaretz.org/tarbut-vesifrut84,es/culture&literature84,es,pt/culture&literature84,pt,0.976823091506958
https://hitdarderut-haaretz.org/tarbut-vesifrut85,en/culture&literature85,en,es/culture&literature85,es,0.7614017724990845
https://hitdarderut-haaretz.org/tarbut-vesifrut85,en/culture&literature85,en,pt/culture&literature85,pt,0.871641993522644
https://hitdarderut-haaretz.org/tarbut-vesifrut85,es/culture&literature85,es,pt/culture&literature85,pt,0.9161779880523682
https://hitdarderut-haaretz.org/tarbut-vesifrut86,en/culture&literature86,en,es/culture&literature86,es,0.9121425151824951
https://hitdarderut-haaretz.org/tarbut-vesifrut86,en/culture&literature86,en,pt/culture&literature86,pt,0.9200564026832581
https://hitdarderut-haaretz.org/tarbut-vesifrut86,es/culture&literature86,es,pt/culture&literature86,pt,0.9795278310775757
https://hitdarderut-haaretz.org/tarbut-vesifrut87,en/culture&literature87,en,es/culture&literature87,es,0.8746787905693054
https://hitdarderut-haaretz.org/tarbut-vesifrut87,en/culture&literature87,en,pt/culture&literature87,pt,0.8704072833061218
https://hitdarderut-haaretz.org/tarbut-vesifrut87,es/culture&literature87,es,pt/culture&literature87,pt,0.9425913095474243
https://hitdarderut-haaretz.org/tarbut-vesifrut88,en/culture&literature88,en,es/culture&literature88,es,0.8425866365432739
https://hitdarderut-haaretz.org/tarbut-vesifrut88,en/culture&literature88,en,pt/culture&literature88,pt,0.9188182353973389
https://hitdarderut-haaretz.org/tarbut-vesifrut88,es/culture&literature88,es,pt/culture&literature88,pt,0.9217106699943542
https://hitdarderut-haaretz.org/tarbut-vesifrut89,en/culture&literature89,en,es/culture&literature89,es,0.9219164252281189
https://hitdarderut-haaretz.org/tarbut-vesifrut89,en/culture&literature89,en,pt/culture&literature89,pt,0.9127748012542725
https://hitdarderut-haaretz.org/tarbut-vesifrut89,es/culture&literature89,es,pt/culture&literature89,pt,0.9708857536315918
https://hitdarderut-haaretz.org/tzurat-atid,en/future-tense,en,es/future-tense,es,0.8241245746612549
https://hitdarderut-haaretz.org/tzurat-atid,en/future-tense,en,pt/future-tense,pt,0.8408244848251343
https://hitdarderut-haaretz.org/tzurat-atid,es/future-tense,es,pt/future-tense,pt,0.9742383360862732
https://hitdarderut-haaretz.org/tzurat-atid0,en/future-tense0,en,es/future-tense0,es,0.7953776717185974
https://hitdarderut-haaretz.org/tzurat-atid0,en/future-tense0,en,pt/future-tense0,pt,0.8365740776062012
https://hitdarderut-haaretz.org/tzurat-atid0,es/future-tense0,es,pt/future-tense0,pt,0.9510001540184021
https://hitdarderut-haaretz.org/tzurat-atid1,en/future-tense1,en,es/future-tense1,es,0.9077780842781067
https://hitdarderut-haaretz.org/tzurat-atid1,en/future-tense1,en,pt/future-tense1,pt,0.905224084854126
https://hitdarderut-haaretz.org/tzurat-atid1,es/future-tense1,es,pt/future-tense1,pt,0.9507182836532593
https://hitdarderut-haaretz.org/tzurat-atid10,en/future-tense10,en,es/future-tense10,es,0.8791255950927734
https://hitdarderut-haaretz.org/tzurat-atid10,en/future-tense10,en,pt/future-tense10,pt,0.8593370914459229
https://hitdarderut-haaretz.org/tzurat-atid10,es/future-tense10,es,pt/future-tense10,pt,0.967435359954834
https://hitdarderut-haaretz.org/tzurat-atid11,en/future-tense11,en,es/future-tense11,es,0.8344698548316956
https://hitdarderut-haaretz.org/tzurat-atid11,en/future-tense11,en,pt/future-tense11,pt,0.72898268699646
https://hitdarderut-haaretz.org/tzurat-atid11,es/future-tense11,es,pt/future-tense11,pt,0.8753345012664795
https://hitdarderut-haaretz.org/tzurat-atid12,en/future-tense12,en,es/future-tense12,es,0.7142641544342041
https://hitdarderut-haaretz.org/tzurat-atid12,en/future-tense12,en,pt/future-tense12,pt,0.7091220021247864
https://hitdarderut-haaretz.org/tzurat-atid12,es/future-tense12,es,pt/future-tense12,pt,0.7924689054489136
https://hitdarderut-haaretz.org/tzurat-atid14,en/future-tense14,en,es/future-tense14,es,0.8029627799987793
https://hitdarderut-haaretz.org/tzurat-atid14,en/future-tense14,en,pt/future-tense14,pt,0.8346933126449585
https://hitdarderut-haaretz.org/tzurat-atid14,es/future-tense14,es,pt/future-tense14,pt,0.9381178617477417
https://hitdarderut-haaretz.org/tzurat-atid2,en/future-tense2,en,es/future-tense2,es,0.9009840488433838
https://hitdarderut-haaretz.org/tzurat-atid2,en/future-tense2,en,pt/future-tense2,pt,0.8958790302276611
https://hitdarderut-haaretz.org/tzurat-atid2,es/future-tense2,es,pt/future-tense2,pt,0.9428263306617737
https://hitdarderut-haaretz.org/tzurat-atid4,en/future-tense4,en,es/future-tense4,es,0.7037258148193359
https://hitdarderut-haaretz.org/tzurat-atid4,en/future-tense4,en,pt/future-tense4,pt,0.7614456415176392
https://hitdarderut-haaretz.org/tzurat-atid4,es/future-tense4,es,pt/future-tense4,pt,0.714582085609436
https://hitdarderut-haaretz.org/tzurat-atid5,en/future-tense5,en,es/future-tense5,es,0.7145018577575684
https://hitdarderut-haaretz.org/tzurat-atid5,en/future-tense5,en,pt/future-tense5,pt,0.7797351479530334
https://hitdarderut-haaretz.org/tzurat-atid5,es/future-tense5,es,pt/future-tense5,pt,0.9405462741851807
https://hitdarderut-haaretz.org/tzurat-atid6,en/future-tense6,en,es/future-tense6,es,0.7926229238510132
https://hitdarderut-haaretz.org/tzurat-atid6,en/future-tense6,en,pt/future-tense6,pt,0.7499663829803467
https://hitdarderut-haaretz.org/tzurat-atid6,es/future-tense6,es,pt/future-tense6,pt,0.8960072994232178
https://hitdarderut-haaretz.org/tzurat-atid8,en/future-tense8,en,es/future-tense8,es,0.8209686279296875
https://hitdarderut-haaretz.org/tzurat-atid8,en/future-tense8,en,pt/future-tense8,pt,0.7963933944702148
https://hitdarderut-haaretz.org/tzurat-atid8,es/future-tense8,es,pt/future-tense8,pt,0.9735335111618042
